transaction_id,processor_name,amount,currency,status,merchant_id,transaction_date,reference_number,fee
TXN_PAYPAL_20251008_1004,paypal,12.99,USD,completed,MERCH_004,2025-10-08 09:41:09.248492,REF_PAYPAL_1004,0.68
TXN_PAYPAL_20251008_1007,paypal,129.99,USD,completed,MERCH_007,2025-10-08 09:41:09.248734,REF_PAYPAL_1007,4.07
TXN_PAYPAL_20251008_1016,paypal,1.99,USD,completed,MERCH_016,2025-10-08 09:41:09.258885,REF_PAYPAL_1016,0.36
TXN_PAYPAL_20251008_1017,paypal,12.99,USD,completed,MERCH_017,2025-10-08 09:41:09.258992,REF_PAYPAL_1017,0.68
TXN_PAYPAL_20251008_1018,paypal,8.99,USD,completed,MERCH_018,2025-10-08 09:41:09.259134,REF_PAYPAL_1018,0.56
TXN_PAYPAL_20251008_1020,paypal,4.99,USD,completed,MERCH_020,2025-10-08 09:41:09.259292,REF_PAYPAL_1020,0.44
TXN_PAYPAL_20251008_1026,paypal,0.99,USD,completed,MERCH_026,2025-10-08 09:41:09.259865,REF_PAYPAL_1026,0.33
TXN_PAYPAL_20251008_1027,paypal,6.99,USD,completed,MERCH_027,2025-10-08 09:41:09.259942,REF_PAYPAL_1027,0.50
TXN_PAYPAL_20251008_1030,paypal,2.49,USD,completed,MERCH_030,2025-10-08 09:41:09.260247,REF_PAYPAL_1030,0.37
TXN_PAYPAL_20251008_1032,paypal,3.49,USD,completed,MERCH_032,2025-10-08 09:41:09.260417,REF_PAYPAL_1032,0.40
TXN_PAYPAL_20251008_1042,paypal,0.99,USD,completed,MERCH_042,2025-10-08 09:41:09.261157,REF_PAYPAL_1042,0.33
TXN_PAYPAL_20251008_1055,paypal,8.99,USD,completed,MERCH_005,2025-10-08 09:41:10.392140,REF_PAYPAL_1055,0.56
TXN_PAYPAL_20251008_1063,paypal,299.99,USD,completed,MERCH_013,2025-10-08 09:41:10.392706,REF_PAYPAL_1063,9.00
TXN_PAYPAL_20251008_1066,paypal,1.99,USD,completed,MERCH_016,2025-10-08 09:41:10.392994,REF_PAYPAL_1066,0.36
TXN_PAYPAL_20251008_1074,paypal,14.99,USD,completed,MERCH_024,2025-10-08 09:41:10.404654,REF_PAYPAL_1074,0.73
TXN_PAYPAL_20251008_1077,paypal,6.99,USD,completed,MERCH_027,2025-10-08 09:41:10.404864,REF_PAYPAL_1077,0.50
TXN_PAYPAL_20251008_1082,paypal,3.49,USD,completed,MERCH_032,2025-10-08 09:41:10.405434,REF_PAYPAL_1082,0.40
TXN_PAYPAL_20251008_1085,paypal,2.29,USD,completed,MERCH_035,2025-10-08 09:41:10.405636,REF_PAYPAL_1085,0.37
TXN_PAYPAL_20251008_1088,paypal,5.99,USD,completed,MERCH_038,2025-10-08 09:41:10.405841,REF_PAYPAL_1088,0.47
TXN_PAYPAL_20251008_1097,paypal,49.99,USD,completed,MERCH_047,2025-10-08 09:41:10.406554,REF_PAYPAL_1097,1.75
TXN_PAYPAL_20251008_1098,paypal,7.99,USD,completed,MERCH_048,2025-10-08 09:41:10.406621,REF_PAYPAL_1098,0.53
TXN_PAYPAL_20251008_1103,paypal,14.99,USD,completed,MERCH_003,2025-10-08 09:41:12.175609,REF_PAYPAL_1103,0.73
TXN_PAYPAL_20251008_1104,paypal,12.99,USD,completed,MERCH_004,2025-10-08 09:41:12.175887,REF_PAYPAL_1104,0.68
TXN_PAYPAL_20251008_1109,paypal,69.99,USD,completed,MERCH_009,2025-10-08 09:41:12.176512,REF_PAYPAL_1109,2.33
TXN_PAYPAL_20251008_1110,paypal,79.99,USD,completed,MERCH_010,2025-10-08 09:41:12.176603,REF_PAYPAL_1110,2.62
TXN_PAYPAL_20251008_1111,paypal,1899.99,USD,completed,MERCH_011,2025-10-08 09:41:12.176691,REF_PAYPAL_1111,55.40
TXN_PAYPAL_20251008_1115,paypal,799.99,USD,completed,MERCH_015,2025-10-08 09:41:12.177038,REF_PAYPAL_1115,23.50
TXN_PAYPAL_20251008_1121,paypal,1.49,USD,completed,MERCH_021,2025-10-08 09:41:12.177546,REF_PAYPAL_1121,0.34
TXN_PAYPAL_20251008_1124,paypal,14.99,USD,completed,MERCH_024,2025-10-08 09:41:12.177971,REF_PAYPAL_1124,0.73
TXN_PAYPAL_20251008_1125,paypal,1.29,USD,completed,MERCH_025,2025-10-08 09:41:12.178058,REF_PAYPAL_1125,0.34
TXN_PAYPAL_20251008_1126,paypal,0.99,USD,completed,MERCH_026,2025-10-08 09:41:12.178120,REF_PAYPAL_1126,0.33
TXN_PAYPAL_20251008_1129,paypal,3.99,USD,completed,MERCH_029,2025-10-08 09:41:12.178699,REF_PAYPAL_1129,0.42
TXN_PAYPAL_20251008_1131,paypal,0.79,USD,completed,MERCH_031,2025-10-08 09:41:12.178894,REF_PAYPAL_1131,0.32
TXN_PAYPAL_20251008_1133,paypal,4.99,USD,completed,MERCH_033,2025-10-08 09:41:12.179015,REF_PAYPAL_1133,0.44
TXN_PAYPAL_20251008_1156,paypal,49.99,USD,completed,MERCH_006,2025-10-08 09:41:12.852859,REF_PAYPAL_1156,1.75
TXN_PAYPAL_20251008_1161,paypal,1899.99,USD,completed,MERCH_011,2025-10-08 09:41:12.853206,REF_PAYPAL_1161,55.40
TXN_PAYPAL_20251008_1162,paypal,2499.99,USD,completed,MERCH_012,2025-10-08 09:41:12.853263,REF_PAYPAL_1162,72.80
TXN_PAYPAL_20251008_1170,paypal,4.99,USD,completed,MERCH_020,2025-10-08 09:41:12.864740,REF_PAYPAL_1170,0.44
TXN_PAYPAL_20251008_1182,paypal,3.49,USD,completed,MERCH_032,2025-10-08 09:41:12.866239,REF_PAYPAL_1182,0.40
TXN_PAYPAL_20251008_1183,paypal,4.99,USD,completed,MERCH_033,2025-10-08 09:41:12.866297,REF_PAYPAL_1183,0.44
TXN_PAYPAL_20251008_1190,paypal,3.99,USD,completed,MERCH_040,2025-10-08 09:41:12.866866,REF_PAYPAL_1190,0.42
TXN_PAYPAL_20251008_1191,paypal,2.49,USD,completed,MERCH_041,2025-10-08 09:41:12.866950,REF_PAYPAL_1191,0.37
TXN_PAYPAL_20251008_1195,paypal,39.99,USD,completed,MERCH_045,2025-10-08 09:41:12.867500,REF_PAYPAL_1195,1.46
TXN_PAYPAL_20251008_1198,paypal,7.99,USD,completed,MERCH_048,2025-10-08 09:41:12.867732,REF_PAYPAL_1198,0.53
TXN_PAYPAL_20251008_1200,paypal,9.99,USD,completed,MERCH_050,2025-10-08 09:41:12.878498,REF_PAYPAL_1200,0.59
TXN_PAYPAL_20251008_1201,paypal,9.99,USD,completed,MERCH_001,2025-10-08 09:41:14.035837,REF_PAYPAL_1201,0.59
TXN_PAYPAL_20251008_1202,paypal,19.99,USD,completed,MERCH_002,2025-10-08 09:41:14.036012,REF_PAYPAL_1202,0.88
TXN_PAYPAL_20251008_1203,paypal,14.99,USD,completed,MERCH_003,2025-10-08 09:41:14.036100,REF_PAYPAL_1203,0.73
TXN_PAYPAL_20251008_1205,paypal,8.99,USD,completed,MERCH_005,2025-10-08 09:41:14.036268,REF_PAYPAL_1205,0.56
TXN_PAYPAL_20251008_1209,paypal,69.99,USD,completed,MERCH_009,2025-10-08 09:41:14.036969,REF_PAYPAL_1209,2.33
TXN_PAYPAL_20251008_1211,paypal,1899.99,USD,completed,MERCH_011,2025-10-08 09:41:14.037130,REF_PAYPAL_1211,55.40
TXN_PAYPAL_20251008_1212,paypal,2499.99,USD,completed,MERCH_012,2025-10-08 09:41:14.037209,REF_PAYPAL_1212,72.80
TXN_PAYPAL_20251008_1217,paypal,12.99,USD,completed,MERCH_017,2025-10-08 09:41:14.037868,REF_PAYPAL_1217,0.68
TXN_PAYPAL_20251008_1220,paypal,4.99,USD,completed,MERCH_020,2025-10-08 09:41:14.038098,REF_PAYPAL_1220,0.44
TXN_PAYPAL_20251008_1225,paypal,1.29,USD,completed,MERCH_025,2025-10-08 09:41:14.038479,REF_PAYPAL_1225,0.34
TXN_PAYPAL_20251008_1230,paypal,2.49,USD,completed,MERCH_030,2025-10-08 09:41:14.039028,REF_PAYPAL_1230,0.37
TXN_PAYPAL_20251008_1235,paypal,2.29,USD,completed,MERCH_035,2025-10-08 09:41:14.039515,REF_PAYPAL_1235,0.37
TXN_PAYPAL_20251008_1239,paypal,1.99,USD,completed,MERCH_039,2025-10-08 09:41:14.039811,REF_PAYPAL_1239,0.36
TXN_PAYPAL_20251008_1241,paypal,2.49,USD,completed,MERCH_041,2025-10-08 09:41:14.039963,REF_PAYPAL_1241,0.37
TXN_PAYPAL_20251008_1247,paypal,49.99,USD,completed,MERCH_047,2025-10-08 09:41:14.050025,REF_PAYPAL_1247,1.75
TXN_PAYPAL_20251008_1249,paypal,5.99,USD,completed,MERCH_049,2025-10-08 09:41:14.050175,REF_PAYPAL_1249,0.47
TXN_PAYPAL_20251008_1253,paypal,14.99,USD,completed,MERCH_003,2025-10-08 09:41:14.804951,REF_PAYPAL_1253,0.73
TXN_PAYPAL_20251008_1257,paypal,129.99,USD,completed,MERCH_007,2025-10-08 09:41:14.805284,REF_PAYPAL_1257,4.07
TXN_PAYPAL_20251008_1260,paypal,79.99,USD,completed,MERCH_010,2025-10-08 09:41:14.805520,REF_PAYPAL_1260,2.62
TXN_PAYPAL_20251008_1261,paypal,1899.99,USD,completed,MERCH_011,2025-10-08 09:41:14.805734,REF_PAYPAL_1261,55.40
TXN_PAYPAL_20251008_1262,paypal,2499.99,USD,completed,MERCH_012,2025-10-08 09:41:14.805822,REF_PAYPAL_1262,72.80
TXN_PAYPAL_20251008_1264,paypal,499.99,USD,completed,MERCH_014,2025-10-08 09:41:14.805984,REF_PAYPAL_1264,14.80
TXN_PAYPAL_20251008_1270,paypal,4.99,USD,completed,MERCH_020,2025-10-08 09:41:14.806618,REF_PAYPAL_1270,0.44
TXN_PAYPAL_20251008_1280,paypal,2.49,USD,completed,MERCH_030,2025-10-08 09:41:14.811899,REF_PAYPAL_1280,0.37
TXN_PAYPAL_20251008_1281,paypal,0.79,USD,completed,MERCH_031,2025-10-08 09:41:14.811969,REF_PAYPAL_1281,0.32
TXN_PAYPAL_20251008_1282,paypal,3.49,USD,completed,MERCH_032,2025-10-08 09:41:14.812039,REF_PAYPAL_1282,0.40
TXN_PAYPAL_20251008_1287,paypal,1.99,USD,completed,MERCH_037,2025-10-08 09:41:14.812580,REF_PAYPAL_1287,0.36
TXN_PAYPAL_20251008_1294,paypal,29.99,USD,completed,MERCH_044,2025-10-08 09:41:14.813283,REF_PAYPAL_1294,1.17
TXN_PAYPAL_20251008_1297,paypal,49.99,USD,completed,MERCH_047,2025-10-08 09:41:14.813602,REF_PAYPAL_1297,1.75
TXN_PAYPAL_20251008_1299,paypal,5.99,USD,completed,MERCH_049,2025-10-08 09:41:14.813785,REF_PAYPAL_1299,0.47
TXN_PAYPAL_20251008_1300,paypal,9.99,USD,completed,MERCH_050,2025-10-08 09:41:14.813943,REF_PAYPAL_1300,0.59
TXN_PAYPAL_20251008_1307,paypal,129.99,USD,completed,MERCH_007,2025-10-08 09:41:15.499331,REF_PAYPAL_1307,4.07
TXN_PAYPAL_20251008_1310,paypal,79.99,USD,completed,MERCH_010,2025-10-08 09:41:15.499519,REF_PAYPAL_1310,2.62
TXN_PAYPAL_20251008_1316,paypal,1.99,USD,completed,MERCH_016,2025-10-08 09:41:15.499890,REF_PAYPAL_1316,0.36
TXN_PAYPAL_20251008_1319,paypal,9.99,USD,completed,MERCH_019,2025-10-08 09:41:15.500072,REF_PAYPAL_1319,0.59
TXN_PAYPAL_20251008_1329,paypal,3.99,USD,completed,MERCH_029,2025-10-08 09:41:15.500859,REF_PAYPAL_1329,0.42
TXN_PAYPAL_20251008_1332,paypal,3.49,USD,completed,MERCH_032,2025-10-08 09:41:15.501041,REF_PAYPAL_1332,0.40
TXN_PAYPAL_20251008_1339,paypal,1.99,USD,completed,MERCH_039,2025-10-08 09:41:15.501464,REF_PAYPAL_1339,0.36
TXN_PAYPAL_20251008_1345,paypal,39.99,USD,completed,MERCH_045,2025-10-08 09:41:15.501927,REF_PAYPAL_1345,1.46
TXN_PAYPAL_20251008_1348,paypal,7.99,USD,completed,MERCH_048,2025-10-08 09:41:15.502174,REF_PAYPAL_1348,0.53
TXN_PAYPAL_20251008_1354,paypal,12.99,USD,completed,MERCH_004,2025-10-08 09:41:16.748069,REF_PAYPAL_1354,0.68
TXN_PAYPAL_20251008_1358,paypal,89.99,USD,completed,MERCH_008,2025-10-08 09:41:16.748416,REF_PAYPAL_1358,2.91
TXN_PAYPAL_20251008_1360,paypal,79.99,USD,completed,MERCH_010,2025-10-08 09:41:16.947401,REF_PAYPAL_1360,2.62
TXN_PAYPAL_20251008_1363,paypal,299.99,USD,completed,MERCH_013,2025-10-08 09:41:16.947742,REF_PAYPAL_1363,9.00
TXN_PAYPAL_20251008_1364,paypal,499.99,USD,completed,MERCH_014,2025-10-08 09:41:16.947807,REF_PAYPAL_1364,14.80
TXN_PAYPAL_20251008_1373,paypal,2.99,USD,completed,MERCH_023,2025-10-08 09:41:16.948469,REF_PAYPAL_1373,0.39
TXN_PAYPAL_20251008_1374,paypal,14.99,USD,completed,MERCH_024,2025-10-08 09:41:16.948550,REF_PAYPAL_1374,0.73
TXN_PAYPAL_20251008_1375,paypal,1.29,USD,completed,MERCH_025,2025-10-08 09:41:16.948630,REF_PAYPAL_1375,0.34
TXN_PAYPAL_20251008_1379,paypal,3.99,USD,completed,MERCH_029,2025-10-08 09:41:16.949020,REF_PAYPAL_1379,0.42
TXN_PAYPAL_20251008_1381,paypal,0.79,USD,completed,MERCH_031,2025-10-08 09:41:16.949131,REF_PAYPAL_1381,0.32
TXN_PAYPAL_20251008_1389,paypal,1.99,USD,completed,MERCH_039,2025-10-08 09:41:16.949658,REF_PAYPAL_1389,0.36
TXN_PAYPAL_20251008_1401,paypal,9.99,USD,completed,MERCH_001,2025-10-08 09:41:16.580775,REF_PAYPAL_1401,0.59
TXN_PAYPAL_20251008_1410,paypal,79.99,USD,completed,MERCH_010,2025-10-08 09:41:16.581585,REF_PAYPAL_1410,2.62
TXN_PAYPAL_20251008_1419,paypal,9.99,USD,completed,MERCH_019,2025-10-08 09:41:16.582322,REF_PAYPAL_1419,0.59
TXN_PAYPAL_20251008_1422,paypal,10.99,USD,completed,MERCH_022,2025-10-08 09:41:16.582687,REF_PAYPAL_1422,0.62
TXN_PAYPAL_20251008_1427,paypal,6.99,USD,completed,MERCH_027,2025-10-08 09:41:16.583552,REF_PAYPAL_1427,0.50
TXN_PAYPAL_20251008_1432,paypal,3.49,USD,completed,MERCH_032,2025-10-08 09:41:16.675817,REF_PAYPAL_1432,0.40
TXN_PAYPAL_20251008_1436,paypal,19.99,USD,completed,MERCH_036,2025-10-08 09:41:16.676124,REF_PAYPAL_1436,0.88
TXN_PAYPAL_20251008_1437,paypal,1.99,USD,completed,MERCH_037,2025-10-08 09:41:16.676200,REF_PAYPAL_1437,0.36
TXN_PAYPAL_20251008_1440,paypal,3.99,USD,completed,MERCH_040,2025-10-08 09:41:16.676422,REF_PAYPAL_1440,0.42
TXN_PAYPAL_20251008_1441,paypal,2.49,USD,completed,MERCH_041,2025-10-08 09:41:16.676495,REF_PAYPAL_1441,0.37
TXN_PAYPAL_20251008_1446,paypal,14.99,USD,completed,MERCH_046,2025-10-08 09:41:16.676865,REF_PAYPAL_1446,0.73
TXN_PAYPAL_20251008_1448,paypal,7.99,USD,completed,MERCH_048,2025-10-08 09:41:16.677085,REF_PAYPAL_1448,0.53
TXN_PAYPAL_20251008_1463,paypal,299.99,USD,completed,MERCH_013,2025-10-08 09:41:21.641074,REF_PAYPAL_1463,9.00
TXN_PAYPAL_20251008_1475,paypal,1.29,USD,completed,MERCH_025,2025-10-08 09:41:21.641991,REF_PAYPAL_1475,0.34
TXN_PAYPAL_20251008_1476,paypal,0.99,USD,completed,MERCH_026,2025-10-08 09:41:21.642057,REF_PAYPAL_1476,0.33
TXN_PAYPAL_20251008_1486,paypal,19.99,USD,completed,MERCH_036,2025-10-08 09:41:21.642872,REF_PAYPAL_1486,0.88
TXN_PAYPAL_20251008_1491,paypal,2.49,USD,completed,MERCH_041,2025-10-08 09:41:21.643197,REF_PAYPAL_1491,0.37
TXN_PAYPAL_20251008_1495,paypal,39.99,USD,completed,MERCH_045,2025-10-08 09:41:21.643453,REF_PAYPAL_1495,1.46
TXN_PAYPAL_20251008_1503,paypal,14.99,USD,completed,MERCH_003,2025-10-08 09:41:23.240943,REF_PAYPAL_1503,0.73
TXN_PAYPAL_20251008_1508,paypal,89.99,USD,completed,MERCH_008,2025-10-08 09:41:23.241352,REF_PAYPAL_1508,2.91
TXN_PAYPAL_20251008_1510,paypal,79.99,USD,completed,MERCH_010,2025-10-08 09:41:23.241479,REF_PAYPAL_1510,2.62
TXN_PAYPAL_20251008_1511,paypal,1899.99,USD,completed,MERCH_011,2025-10-08 09:41:23.241608,REF_PAYPAL_1511,55.40
TXN_PAYPAL_20251008_1519,paypal,9.99,USD,completed,MERCH_019,2025-10-08 09:41:23.334284,REF_PAYPAL_1519,0.59
TXN_PAYPAL_20251008_1535,paypal,2.29,USD,completed,MERCH_035,2025-10-08 09:41:23.336012,REF_PAYPAL_1535,0.37
TXN_PAYPAL_20251008_1536,paypal,19.99,USD,completed,MERCH_036,2025-10-08 09:41:23.336087,REF_PAYPAL_1536,0.88
TXN_PAYPAL_20251008_1539,paypal,1.99,USD,completed,MERCH_039,2025-10-08 09:41:23.336331,REF_PAYPAL_1539,0.36
TXN_PAYPAL_20251008_1543,paypal,59.99,USD,completed,MERCH_043,2025-10-08 09:41:23.336786,REF_PAYPAL_1543,2.04
TXN_PAYPAL_20251008_1552,paypal,19.99,USD,completed,MERCH_002,2025-10-08 09:41:24.035020,REF_PAYPAL_1552,0.88
TXN_PAYPAL_20251008_1553,paypal,14.99,USD,completed,MERCH_003,2025-10-08 09:41:24.035116,REF_PAYPAL_1553,0.73
TXN_PAYPAL_20251008_1555,paypal,8.99,USD,completed,MERCH_005,2025-10-08 09:41:24.035341,REF_PAYPAL_1555,0.56
TXN_PAYPAL_20251008_1565,paypal,799.99,USD,completed,MERCH_015,2025-10-08 09:41:24.036165,REF_PAYPAL_1565,23.50
TXN_PAYPAL_20251008_1568,paypal,8.99,USD,completed,MERCH_018,2025-10-08 09:41:24.036374,REF_PAYPAL_1568,0.56
TXN_PAYPAL_20251008_1571,paypal,1.49,USD,completed,MERCH_021,2025-10-08 09:41:24.036575,REF_PAYPAL_1571,0.34
TXN_PAYPAL_20251008_1579,paypal,3.99,USD,completed,MERCH_029,2025-10-08 09:41:24.037196,REF_PAYPAL_1579,0.42
TXN_PAYPAL_20251008_1583,paypal,4.99,USD,completed,MERCH_033,2025-10-08 09:41:24.037529,REF_PAYPAL_1583,0.44
TXN_PAYPAL_20251008_1584,paypal,7.99,USD,completed,MERCH_034,2025-10-08 09:41:24.037683,REF_PAYPAL_1584,0.53
TXN_PAYPAL_20251008_1586,paypal,19.99,USD,completed,MERCH_036,2025-10-08 09:41:24.037837,REF_PAYPAL_1586,0.88
TXN_PAYPAL_20251008_1591,paypal,2.49,USD,completed,MERCH_041,2025-10-08 09:41:24.038161,REF_PAYPAL_1591,0.37
TXN_PAYPAL_20251008_1610,paypal,79.99,USD,completed,MERCH_010,2025-10-08 09:41:24.436259,REF_PAYPAL_1610,2.62
TXN_PAYPAL_20251008_1614,paypal,499.99,USD,completed,MERCH_014,2025-10-08 09:41:24.436685,REF_PAYPAL_1614,14.80
TXN_PAYPAL_20251008_1615,paypal,799.99,USD,completed,MERCH_015,2025-10-08 09:41:24.436750,REF_PAYPAL_1615,23.50
TXN_PAYPAL_20251008_1616,paypal,1.99,USD,completed,MERCH_016,2025-10-08 09:41:24.436814,REF_PAYPAL_1616,0.36
TXN_PAYPAL_20251008_1618,paypal,8.99,USD,completed,MERCH_018,2025-10-08 09:41:24.436941,REF_PAYPAL_1618,0.56
TXN_PAYPAL_20251008_1619,paypal,9.99,USD,completed,MERCH_019,2025-10-08 09:41:24.437004,REF_PAYPAL_1619,0.59
TXN_PAYPAL_20251008_1630,paypal,2.49,USD,completed,MERCH_030,2025-10-08 09:41:24.438337,REF_PAYPAL_1630,0.37
TXN_PAYPAL_20251008_1631,paypal,0.79,USD,completed,MERCH_031,2025-10-08 09:41:24.438401,REF_PAYPAL_1631,0.32
TXN_PAYPAL_20251008_1634,paypal,7.99,USD,completed,MERCH_034,2025-10-08 09:41:24.438589,REF_PAYPAL_1634,0.53
TXN_PAYPAL_20251008_1652,paypal,19.99,USD,completed,MERCH_002,2025-10-08 09:41:25.850496,REF_PAYPAL_1652,0.88
TXN_PAYPAL_20251008_1655,paypal,8.99,USD,completed,MERCH_005,2025-10-08 09:41:25.850681,REF_PAYPAL_1655,0.56
TXN_PAYPAL_20251008_1656,paypal,49.99,USD,completed,MERCH_006,2025-10-08 09:41:25.850740,REF_PAYPAL_1656,1.75
TXN_PAYPAL_20251008_1657,paypal,129.99,USD,completed,MERCH_007,2025-10-08 09:41:25.850797,REF_PAYPAL_1657,4.07
TXN_PAYPAL_20251008_1663,paypal,299.99,USD,completed,MERCH_013,2025-10-08 09:41:25.851260,REF_PAYPAL_1663,9.00
TXN_PAYPAL_20251008_1666,paypal,1.99,USD,completed,MERCH_016,2025-10-08 09:41:25.851433,REF_PAYPAL_1666,0.36
TXN_PAYPAL_20251008_1669,paypal,9.99,USD,completed,MERCH_019,2025-10-08 09:41:25.851778,REF_PAYPAL_1669,0.59
TXN_PAYPAL_20251008_1671,paypal,1.49,USD,completed,MERCH_021,2025-10-08 09:41:25.851895,REF_PAYPAL_1671,0.34
TXN_PAYPAL_20251008_1680,paypal,2.49,USD,completed,MERCH_030,2025-10-08 09:41:25.852401,REF_PAYPAL_1680,0.37
TXN_PAYPAL_20251008_1683,paypal,4.99,USD,completed,MERCH_033,2025-10-08 09:41:25.852569,REF_PAYPAL_1683,0.44
TXN_PAYPAL_20251008_1686,paypal,19.99,USD,completed,MERCH_036,2025-10-08 09:41:25.852807,REF_PAYPAL_1686,0.88
TXN_PAYPAL_20251008_1690,paypal,3.99,USD,completed,MERCH_040,2025-10-08 09:41:25.853040,REF_PAYPAL_1690,0.42
TXN_PAYPAL_20251008_1693,paypal,59.99,USD,completed,MERCH_043,2025-10-08 09:41:25.853212,REF_PAYPAL_1693,2.04
TXN_PAYPAL_20251008_1713,paypal,299.99,USD,completed,MERCH_013,2025-10-08 09:41:27.462936,REF_PAYPAL_1713,9.00
TXN_PAYPAL_20251008_1715,paypal,799.99,USD,completed,MERCH_015,2025-10-08 09:41:27.463077,REF_PAYPAL_1715,23.50
TXN_PAYPAL_20251008_1717,paypal,12.99,USD,completed,MERCH_017,2025-10-08 09:41:27.463218,REF_PAYPAL_1717,0.68
TXN_PAYPAL_20251008_1730,paypal,2.49,USD,completed,MERCH_030,2025-10-08 09:41:27.464252,REF_PAYPAL_1730,0.37
TXN_PAYPAL_20251008_1741,paypal,2.49,USD,completed,MERCH_041,2025-10-08 09:41:27.465028,REF_PAYPAL_1741,0.37
TXN_PAYPAL_20251008_1779,paypal,3.99,USD,completed,MERCH_029,2025-10-08 09:41:27.908496,REF_PAYPAL_1779,0.42
TXN_PAYPAL_20251008_1785,paypal,2.29,USD,completed,MERCH_035,2025-10-08 09:41:27.908971,REF_PAYPAL_1785,0.37
TXN_PAYPAL_20251008_1788,paypal,5.99,USD,completed,MERCH_038,2025-10-08 09:41:27.909161,REF_PAYPAL_1788,0.47
TXN_PAYPAL_20251008_1789,paypal,1.99,USD,completed,MERCH_039,2025-10-08 09:41:27.918677,REF_PAYPAL_1789,0.36
TXN_PAYPAL_20251008_1790,paypal,3.99,USD,completed,MERCH_040,2025-10-08 09:41:27.918782,REF_PAYPAL_1790,0.42
TXN_PAYPAL_20251008_1794,paypal,29.99,USD,completed,MERCH_044,2025-10-08 09:41:27.919236,REF_PAYPAL_1794,1.17
TXN_PAYPAL_20251008_1799,paypal,5.99,USD,completed,MERCH_049,2025-10-08 09:41:27.919551,REF_PAYPAL_1799,0.47
TXN_PAYPAL_20251008_1800,paypal,9.99,USD,completed,MERCH_050,2025-10-08 09:41:27.919609,REF_PAYPAL_1800,0.59
TXN_PAYPAL_20251008_1802,paypal,19.99,USD,completed,MERCH_002,2025-10-08 09:41:28.349011,REF_PAYPAL_1802,0.88
TXN_PAYPAL_20251008_1805,paypal,8.99,USD,completed,MERCH_005,2025-10-08 09:41:28.349359,REF_PAYPAL_1805,0.56
TXN_PAYPAL_20251008_1813,paypal,299.99,USD,completed,MERCH_013,2025-10-08 09:41:28.349986,REF_PAYPAL_1813,9.00
TXN_PAYPAL_20251008_1816,paypal,1.99,USD,completed,MERCH_016,2025-10-08 09:41:28.350155,REF_PAYPAL_1816,0.36
TXN_PAYPAL_20251008_1828,paypal,5.49,USD,completed,MERCH_028,2025-10-08 09:41:28.350889,REF_PAYPAL_1828,0.46
TXN_PAYPAL_20251008_1830,paypal,2.49,USD,completed,MERCH_030,2025-10-08 09:41:28.350997,REF_PAYPAL_1830,0.37
TXN_PAYPAL_20251008_1848,paypal,7.99,USD,completed,MERCH_048,2025-10-08 09:41:28.351967,REF_PAYPAL_1848,0.53
TXN_PAYPAL_20251008_1854,paypal,12.99,USD,completed,MERCH_004,2025-10-08 09:41:28.769743,REF_PAYPAL_1854,0.68
TXN_PAYPAL_20251008_1855,paypal,8.99,USD,completed,MERCH_005,2025-10-08 09:41:28.769890,REF_PAYPAL_1855,0.56
TXN_PAYPAL_20251008_1861,paypal,1899.99,USD,completed,MERCH_011,2025-10-08 09:41:28.771086,REF_PAYPAL_1861,55.40
TXN_PAYPAL_20251008_1862,paypal,2499.99,USD,completed,MERCH_012,2025-10-08 09:41:28.771158,REF_PAYPAL_1862,72.80
TXN_PAYPAL_20251008_1864,paypal,499.99,USD,completed,MERCH_014,2025-10-08 09:41:28.771294,REF_PAYPAL_1864,14.80
TXN_PAYPAL_20251008_1872,paypal,10.99,USD,completed,MERCH_022,2025-10-08 09:41:28.771793,REF_PAYPAL_1872,0.62
TXN_PAYPAL_20251008_1878,paypal,5.49,USD,completed,MERCH_028,2025-10-08 09:41:28.772157,REF_PAYPAL_1878,0.46
TXN_PAYPAL_20251008_1882,paypal,3.49,USD,completed,MERCH_032,2025-10-08 09:41:28.772392,REF_PAYPAL_1882,0.40
TXN_PAYPAL_20251008_1884,paypal,7.99,USD,completed,MERCH_034,2025-10-08 09:41:28.772574,REF_PAYPAL_1884,0.53
TXN_PAYPAL_20251008_1889,paypal,1.99,USD,completed,MERCH_039,2025-10-08 09:41:28.772933,REF_PAYPAL_1889,0.36
TXN_PAYPAL_20251008_1891,paypal,2.49,USD,completed,MERCH_041,2025-10-08 09:41:28.773064,REF_PAYPAL_1891,0.37
TXN_PAYPAL_20251008_1896,paypal,14.99,USD,completed,MERCH_046,2025-10-08 09:41:28.773418,REF_PAYPAL_1896,0.73
TXN_PAYPAL_20251008_1901,paypal,9.99,USD,completed,MERCH_001,2025-10-08 09:41:29.095018,REF_PAYPAL_1901,0.59
TXN_PAYPAL_20251008_1905,paypal,8.99,USD,completed,MERCH_005,2025-10-08 09:41:29.095369,REF_PAYPAL_1905,0.56
TXN_PAYPAL_20251008_1909,paypal,69.99,USD,completed,MERCH_009,2025-10-08 09:41:29.095551,REF_PAYPAL_1909,2.33
TXN_PAYPAL_20251008_1910,paypal,79.99,USD,completed,MERCH_010,2025-10-08 09:41:29.095595,REF_PAYPAL_1910,2.62
TXN_PAYPAL_20251008_1911,paypal,1899.99,USD,completed,MERCH_011,2025-10-08 09:41:29.095640,REF_PAYPAL_1911,55.40
