transaction_id,processor_name,amount,currency,status,merchant_id,transaction_date,reference_number,fee
TXN_STRIPE_20251009_2045,stripe,39.99,USD,completed,MERCH_045,2025-10-09 13:15:28.943671,REF_STRIPE_2045,1.46
TXN_STRIPE_20251009_2051,stripe,9.99,USD,completed,MERCH_001,2025-10-09 13:15:29.241501,REF_STRIPE_2051,0.59
TXN_STRIPE_20251009_2065,stripe,799.99,USD,completed,MERCH_015,2025-10-09 13:15:29.253514,REF_STRIPE_2065,23.50
TXN_STRIPE_20251009_2066,stripe,1.99,USD,completed,MERCH_016,2025-10-09 13:15:29.253599,REF_STRIPE_2066,0.36
TXN_STRIPE_20251009_2073,stripe,2.99,USD,completed,MERCH_023,2025-10-09 13:15:29.254378,REF_STRIPE_2073,0.39
TXN_STRIPE_20251009_2076,stripe,0.99,USD,completed,MERCH_026,2025-10-09 13:15:29.254608,REF_STRIPE_2076,0.33
TXN_STRIPE_20251009_2081,stripe,0.79,USD,completed,MERCH_031,2025-10-09 13:15:29.255062,REF_STRIPE_2081,0.32
TXN_STRIPE_20251009_2088,stripe,5.99,USD,completed,MERCH_038,2025-10-09 13:15:29.255562,REF_STRIPE_2088,0.47
TXN_STRIPE_20251009_2094,stripe,29.99,USD,completed,MERCH_044,2025-10-09 13:15:29.256138,REF_STRIPE_2094,1.17
TXN_STRIPE_20251009_2109,stripe,69.99,USD,completed,MERCH_009,2025-10-09 13:15:29.561440,REF_STRIPE_2109,2.33
TXN_STRIPE_20251009_2123,stripe,2.99,USD,completed,MERCH_023,2025-10-09 13:15:29.562905,REF_STRIPE_2123,0.39
TXN_STRIPE_20251009_2127,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:29.563271,REF_STRIPE_2127,0.50
TXN_STRIPE_20251009_2129,stripe,3.99,USD,completed,MERCH_029,2025-10-09 13:15:29.563410,REF_STRIPE_2129,0.42
TXN_STRIPE_20251009_2141,stripe,2.49,USD,completed,MERCH_041,2025-10-09 13:15:29.564244,REF_STRIPE_2141,0.37
TXN_STRIPE_20251009_2150,stripe,9.99,USD,completed,MERCH_050,2025-10-09 13:15:29.565384,REF_STRIPE_2150,0.59
TXN_STRIPE_20251009_2154,stripe,12.99,USD,completed,MERCH_004,2025-10-09 13:15:29.859807,REF_STRIPE_2154,0.68
TXN_STRIPE_20251009_2157,stripe,129.99,USD,completed,MERCH_007,2025-10-09 13:15:29.860024,REF_STRIPE_2157,4.07
TXN_STRIPE_20251009_2168,stripe,8.99,USD,completed,MERCH_018,2025-10-09 13:15:29.863412,REF_STRIPE_2168,0.56
TXN_STRIPE_20251009_2174,stripe,14.99,USD,completed,MERCH_024,2025-10-09 13:15:29.865697,REF_STRIPE_2174,0.73
TXN_STRIPE_20251009_2199,stripe,5.99,USD,completed,MERCH_049,2025-10-09 13:15:29.870876,REF_STRIPE_2199,0.47
TXN_STRIPE_20251009_2207,stripe,129.99,USD,completed,MERCH_007,2025-10-09 13:15:30.158509,REF_STRIPE_2207,4.07
TXN_STRIPE_20251009_2212,stripe,2499.99,USD,completed,MERCH_012,2025-10-09 13:15:30.165242,REF_STRIPE_2212,72.80
TXN_STRIPE_20251009_2223,stripe,2.99,USD,completed,MERCH_023,2025-10-09 13:15:30.166286,REF_STRIPE_2223,0.39
TXN_STRIPE_20251009_2226,stripe,0.99,USD,completed,MERCH_026,2025-10-09 13:15:30.166518,REF_STRIPE_2226,0.33
TXN_STRIPE_20251009_2246,stripe,14.99,USD,completed,MERCH_046,2025-10-09 13:15:30.168224,REF_STRIPE_2246,0.73
TXN_STRIPE_20251009_2257,stripe,129.99,USD,completed,MERCH_007,2025-10-09 13:15:30.455460,REF_STRIPE_2257,4.07
TXN_STRIPE_20251009_2260,stripe,79.99,USD,completed,MERCH_010,2025-10-09 13:15:30.455792,REF_STRIPE_2260,2.62
TXN_STRIPE_20251009_2261,stripe,1899.99,USD,completed,MERCH_011,2025-10-09 13:15:30.456002,REF_STRIPE_2261,55.40
TXN_STRIPE_20251009_2280,stripe,2.49,USD,completed,MERCH_030,2025-10-09 13:15:30.457859,REF_STRIPE_2280,0.37
TXN_STRIPE_20251009_2289,stripe,1.99,USD,completed,MERCH_039,2025-10-09 13:15:30.458671,REF_STRIPE_2289,0.36
TXN_STRIPE_20251009_2306,stripe,49.99,USD,completed,MERCH_006,2025-10-09 13:15:30.762236,REF_STRIPE_2306,1.75
TXN_STRIPE_20251009_2344,stripe,29.99,USD,completed,MERCH_044,2025-10-09 13:15:30.774510,REF_STRIPE_2344,1.17
TXN_STRIPE_20251009_2354,stripe,12.99,USD,completed,MERCH_004,2025-10-09 13:15:31.058348,REF_STRIPE_2354,0.68
TXN_STRIPE_20251009_2374,stripe,14.99,USD,completed,MERCH_024,2025-10-09 13:15:31.059826,REF_STRIPE_2374,0.73
TXN_STRIPE_20251009_2380,stripe,2.49,USD,completed,MERCH_030,2025-10-09 13:15:31.060420,REF_STRIPE_2380,0.37
TXN_STRIPE_20251009_2384,stripe,7.99,USD,completed,MERCH_034,2025-10-09 13:15:31.060873,REF_STRIPE_2384,0.53
TXN_STRIPE_20251009_2393,stripe,59.99,USD,completed,MERCH_043,2025-10-09 13:15:31.065418,REF_STRIPE_2393,2.04
TXN_STRIPE_20251009_2404,stripe,12.99,USD,completed,MERCH_004,2025-10-09 13:15:31.380298,REF_STRIPE_2404,0.68
TXN_STRIPE_20251009_2417,stripe,12.99,USD,completed,MERCH_017,2025-10-09 13:15:31.381390,REF_STRIPE_2417,0.68
TXN_STRIPE_20251009_2425,stripe,1.29,USD,completed,MERCH_025,2025-10-09 13:15:31.382123,REF_STRIPE_2425,0.34
TXN_STRIPE_20251009_2430,stripe,2.49,USD,completed,MERCH_030,2025-10-09 13:15:31.382550,REF_STRIPE_2430,0.37
TXN_STRIPE_20251009_2442,stripe,0.99,USD,completed,MERCH_042,2025-10-09 13:15:31.386856,REF_STRIPE_2442,0.33
TXN_STRIPE_20251009_2444,stripe,29.99,USD,completed,MERCH_044,2025-10-09 13:15:31.387832,REF_STRIPE_2444,1.17
TXN_STRIPE_20251009_2475,stripe,1.29,USD,completed,MERCH_025,2025-10-09 13:15:31.663053,REF_STRIPE_2475,0.34
TXN_STRIPE_20251009_2483,stripe,4.99,USD,completed,MERCH_033,2025-10-09 13:15:31.663669,REF_STRIPE_2483,0.44
TXN_STRIPE_20251009_2496,stripe,14.99,USD,completed,MERCH_046,2025-10-09 13:15:31.664917,REF_STRIPE_2496,0.73
TXN_STRIPE_20251009_2509,stripe,69.99,USD,completed,MERCH_009,2025-10-09 13:15:31.960758,REF_STRIPE_2509,2.33
TXN_STRIPE_20251009_2519,stripe,9.99,USD,completed,MERCH_019,2025-10-09 13:15:31.962353,REF_STRIPE_2519,0.59
TXN_STRIPE_20251009_2522,stripe,10.99,USD,completed,MERCH_022,2025-10-09 13:15:31.962655,REF_STRIPE_2522,0.62
TXN_STRIPE_20251009_2525,stripe,1.29,USD,completed,MERCH_025,2025-10-09 13:15:31.962852,REF_STRIPE_2525,0.34
TXN_STRIPE_20251009_2526,stripe,0.99,USD,completed,MERCH_026,2025-10-09 13:15:31.962973,REF_STRIPE_2526,0.33
TXN_STRIPE_20251009_2529,stripe,3.99,USD,completed,MERCH_029,2025-10-09 13:15:31.963267,REF_STRIPE_2529,0.42
TXN_STRIPE_20251009_2545,stripe,39.99,USD,completed,MERCH_045,2025-10-09 13:15:31.964762,REF_STRIPE_2545,1.46
TXN_STRIPE_20251009_2549,stripe,5.99,USD,completed,MERCH_049,2025-10-09 13:15:31.965221,REF_STRIPE_2549,0.47
TXN_STRIPE_20251009_2557,stripe,129.99,USD,completed,MERCH_007,2025-10-09 13:15:32.259235,REF_STRIPE_2557,4.07
TXN_STRIPE_20251009_2577,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:32.262882,REF_STRIPE_2577,0.50
TXN_STRIPE_20251009_2592,stripe,0.99,USD,completed,MERCH_042,2025-10-09 13:15:32.264892,REF_STRIPE_2592,0.33
TXN_STRIPE_20251009_2612,stripe,2499.99,USD,completed,MERCH_012,2025-10-09 13:15:32.565435,REF_STRIPE_2612,72.80
TXN_STRIPE_20251009_2626,stripe,0.99,USD,completed,MERCH_026,2025-10-09 13:15:32.566364,REF_STRIPE_2626,0.33
TXN_STRIPE_20251009_2631,stripe,0.79,USD,completed,MERCH_031,2025-10-09 13:15:32.566636,REF_STRIPE_2631,0.32
TXN_STRIPE_20251009_2639,stripe,1.99,USD,completed,MERCH_039,2025-10-09 13:15:32.567042,REF_STRIPE_2639,0.36
TXN_STRIPE_20251009_2650,stripe,9.99,USD,completed,MERCH_050,2025-10-09 13:15:32.567666,REF_STRIPE_2650,0.59
TXN_STRIPE_20251009_2658,stripe,89.99,USD,completed,MERCH_008,2025-10-09 13:15:32.871161,REF_STRIPE_2658,2.91
TXN_STRIPE_20251009_2668,stripe,8.99,USD,completed,MERCH_018,2025-10-09 13:15:32.872085,REF_STRIPE_2668,0.56
TXN_STRIPE_20251009_2687,stripe,1.99,USD,completed,MERCH_037,2025-10-09 13:15:32.873461,REF_STRIPE_2687,0.36
TXN_STRIPE_20251009_2711,stripe,1899.99,USD,completed,MERCH_011,2025-10-09 13:15:33.186148,REF_STRIPE_2711,55.40
TXN_STRIPE_20251009_2725,stripe,1.29,USD,completed,MERCH_025,2025-10-09 13:15:33.187306,REF_STRIPE_2725,0.34
TXN_STRIPE_20251009_2739,stripe,1.99,USD,completed,MERCH_039,2025-10-09 13:15:33.198837,REF_STRIPE_2739,0.36
TXN_STRIPE_20251009_2760,stripe,79.99,USD,completed,MERCH_010,2025-10-09 13:15:33.514631,REF_STRIPE_2760,2.62
TXN_STRIPE_20251009_2767,stripe,12.99,USD,completed,MERCH_017,2025-10-09 13:15:33.515400,REF_STRIPE_2767,0.68
TXN_STRIPE_20251009_2782,stripe,3.49,USD,completed,MERCH_032,2025-10-09 13:15:33.516574,REF_STRIPE_2782,0.40
TXN_STRIPE_20251009_2791,stripe,2.49,USD,completed,MERCH_041,2025-10-09 13:15:33.526714,REF_STRIPE_2791,0.37
TXN_STRIPE_20251009_2800,stripe,9.99,USD,completed,MERCH_050,2025-10-09 13:15:33.527490,REF_STRIPE_2800,0.59
TXN_STRIPE_20251009_2816,stripe,1.99,USD,completed,MERCH_016,2025-10-09 13:15:33.974014,REF_STRIPE_2816,0.36
TXN_STRIPE_20251009_2817,stripe,12.99,USD,completed,MERCH_017,2025-10-09 13:15:33.974140,REF_STRIPE_2817,0.68
TXN_STRIPE_20251009_2827,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:33.975069,REF_STRIPE_2827,0.50
TXN_STRIPE_20251009_2830,stripe,2.49,USD,completed,MERCH_030,2025-10-09 13:15:33.975269,REF_STRIPE_2830,0.37
TXN_STRIPE_20251009_2831,stripe,0.79,USD,completed,MERCH_031,2025-10-09 13:15:33.975338,REF_STRIPE_2831,0.32
TXN_STRIPE_20251009_2859,stripe,69.99,USD,completed,MERCH_009,2025-10-09 13:15:34.338382,REF_STRIPE_2859,2.33
TXN_STRIPE_20251009_2875,stripe,1.29,USD,completed,MERCH_025,2025-10-09 13:15:34.339841,REF_STRIPE_2875,0.34
TXN_STRIPE_20251009_2885,stripe,2.29,USD,completed,MERCH_035,2025-10-09 13:15:34.340693,REF_STRIPE_2885,0.37
TXN_STRIPE_20251009_2902,stripe,19.99,USD,completed,MERCH_002,2025-10-09 13:15:34.798868,REF_STRIPE_2902,0.88
TXN_STRIPE_20251009_2906,stripe,49.99,USD,completed,MERCH_006,2025-10-09 13:15:34.799160,REF_STRIPE_2906,1.75
TXN_STRIPE_20251009_2929,stripe,3.99,USD,completed,MERCH_029,2025-10-09 13:15:34.864979,REF_STRIPE_2929,0.42
TXN_STRIPE_20251009_2968,stripe,8.99,USD,completed,MERCH_018,2025-10-09 13:15:35.226449,REF_STRIPE_2968,0.56
TXN_STRIPE_20251009_2969,stripe,9.99,USD,completed,MERCH_019,2025-10-09 13:15:35.226512,REF_STRIPE_2969,0.59
TXN_STRIPE_20251009_2976,stripe,0.99,USD,completed,MERCH_026,2025-10-09 13:15:35.253208,REF_STRIPE_2976,0.33
TXN_STRIPE_20251009_2977,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:35.253366,REF_STRIPE_2977,0.50
TXN_STRIPE_20251009_2979,stripe,3.99,USD,completed,MERCH_029,2025-10-09 13:15:35.253503,REF_STRIPE_2979,0.42
TXN_STRIPE_20251009_2987,stripe,1.99,USD,completed,MERCH_037,2025-10-09 13:15:35.254451,REF_STRIPE_2987,0.36
TXN_STRIPE_20251009_2989,stripe,1.99,USD,completed,MERCH_039,2025-10-09 13:15:35.254635,REF_STRIPE_2989,0.36
TXN_STRIPE_20251009_2990,stripe,3.99,USD,completed,MERCH_040,2025-10-09 13:15:35.254695,REF_STRIPE_2990,0.42
TXN_STRIPE_20251009_2991,stripe,2.49,USD,completed,MERCH_041,2025-10-09 13:15:35.254850,REF_STRIPE_2991,0.37
TXN_STRIPE_20251009_2992,stripe,0.99,USD,completed,MERCH_042,2025-10-09 13:15:35.254936,REF_STRIPE_2992,0.33
TXN_STRIPE_20251009_2993,stripe,59.99,USD,completed,MERCH_043,2025-10-09 13:15:35.255008,REF_STRIPE_2993,2.04
TXN_STRIPE_20251009_2998,stripe,7.99,USD,completed,MERCH_048,2025-10-09 13:15:35.255413,REF_STRIPE_2998,0.53
TXN_STRIPE_20251009_3021,stripe,1.49,USD,completed,MERCH_021,2025-10-09 13:15:35.589782,REF_STRIPE_3021,0.34
TXN_STRIPE_20251009_3032,stripe,3.49,USD,completed,MERCH_032,2025-10-09 13:15:35.590885,REF_STRIPE_3032,0.40
TXN_STRIPE_20251009_3054,stripe,12.99,USD,completed,MERCH_004,2025-10-09 13:15:35.930465,REF_STRIPE_3054,0.68
TXN_STRIPE_20251009_3069,stripe,9.99,USD,completed,MERCH_019,2025-10-09 13:15:35.931958,REF_STRIPE_3069,0.59
TXN_STRIPE_20251009_3082,stripe,3.49,USD,completed,MERCH_032,2025-10-09 13:15:35.932966,REF_STRIPE_3082,0.40
TXN_STRIPE_20251009_3083,stripe,4.99,USD,completed,MERCH_033,2025-10-09 13:15:35.933032,REF_STRIPE_3083,0.44
TXN_STRIPE_20251009_3087,stripe,1.99,USD,completed,MERCH_037,2025-10-09 13:15:35.933405,REF_STRIPE_3087,0.36
TXN_STRIPE_20251009_3111,stripe,1899.99,USD,completed,MERCH_011,2025-10-09 13:15:36.323618,REF_STRIPE_3111,55.40
TXN_STRIPE_20251009_3120,stripe,4.99,USD,completed,MERCH_020,2025-10-09 13:15:36.349296,REF_STRIPE_3120,0.44
TXN_STRIPE_20251009_3121,stripe,1.49,USD,completed,MERCH_021,2025-10-09 13:15:36.349364,REF_STRIPE_3121,0.34
TXN_STRIPE_20251009_3135,stripe,2.29,USD,completed,MERCH_035,2025-10-09 13:15:36.351372,REF_STRIPE_3135,0.37
TXN_STRIPE_20251009_3136,stripe,19.99,USD,completed,MERCH_036,2025-10-09 13:15:36.351439,REF_STRIPE_3136,0.88
TXN_STRIPE_20251009_3156,stripe,49.99,USD,completed,MERCH_006,2025-10-09 13:15:36.693596,REF_STRIPE_3156,1.75
TXN_STRIPE_20251009_3168,stripe,8.99,USD,completed,MERCH_018,2025-10-09 13:15:36.694817,REF_STRIPE_3168,0.56
TXN_STRIPE_20251009_3177,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:36.695608,REF_STRIPE_3177,0.50
TXN_STRIPE_20251009_3192,stripe,0.99,USD,completed,MERCH_042,2025-10-09 13:15:36.696866,REF_STRIPE_3192,0.33
TXN_STRIPE_20251009_3193,stripe,59.99,USD,completed,MERCH_043,2025-10-09 13:15:36.696986,REF_STRIPE_3193,2.04
TXN_STRIPE_20251009_3194,stripe,29.99,USD,completed,MERCH_044,2025-10-09 13:15:36.697064,REF_STRIPE_3194,1.17
TXN_STRIPE_20251009_3198,stripe,7.99,USD,completed,MERCH_048,2025-10-09 13:15:36.697580,REF_STRIPE_3198,0.53
TXN_STRIPE_20251009_3202,stripe,19.99,USD,completed,MERCH_002,2025-10-09 13:15:37.263069,REF_STRIPE_3202,0.88
TXN_STRIPE_20251009_3212,stripe,2499.99,USD,completed,MERCH_012,2025-10-09 13:15:37.265842,REF_STRIPE_3212,72.80
TXN_STRIPE_20251009_3220,stripe,4.99,USD,completed,MERCH_020,2025-10-09 13:15:37.266536,REF_STRIPE_3220,0.44
TXN_STRIPE_20251009_3227,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:37.267177,REF_STRIPE_3227,0.50
TXN_STRIPE_20251009_3239,stripe,1.99,USD,completed,MERCH_039,2025-10-09 13:15:37.268420,REF_STRIPE_3239,0.36
TXN_STRIPE_20251009_3244,stripe,29.99,USD,completed,MERCH_044,2025-10-09 13:15:37.268754,REF_STRIPE_3244,1.17
TXN_STRIPE_20251009_3252,stripe,19.99,USD,completed,MERCH_002,2025-10-09 13:15:37.590172,REF_STRIPE_3252,0.88
TXN_STRIPE_20251009_3260,stripe,79.99,USD,completed,MERCH_010,2025-10-09 13:15:37.678691,REF_STRIPE_3260,2.62
TXN_STRIPE_20251009_3263,stripe,299.99,USD,completed,MERCH_013,2025-10-09 13:15:37.678939,REF_STRIPE_3263,9.00
TXN_STRIPE_20251009_3264,stripe,499.99,USD,completed,MERCH_014,2025-10-09 13:15:37.679021,REF_STRIPE_3264,14.80
TXN_STRIPE_20251009_3288,stripe,5.99,USD,completed,MERCH_038,2025-10-09 13:15:37.682148,REF_STRIPE_3288,0.47
TXN_STRIPE_20251009_3291,stripe,2.49,USD,completed,MERCH_041,2025-10-09 13:15:37.682793,REF_STRIPE_3291,0.37
TXN_STRIPE_20251009_3292,stripe,0.99,USD,completed,MERCH_042,2025-10-09 13:15:37.682883,REF_STRIPE_3292,0.33
TXN_STRIPE_20251009_3296,stripe,14.99,USD,completed,MERCH_046,2025-10-09 13:15:37.683422,REF_STRIPE_3296,0.73
TXN_STRIPE_20251009_3303,stripe,14.99,USD,completed,MERCH_003,2025-10-09 13:15:38.065067,REF_STRIPE_3303,0.73
TXN_STRIPE_20251009_3305,stripe,8.99,USD,completed,MERCH_005,2025-10-09 13:15:38.065296,REF_STRIPE_3305,0.56
TXN_STRIPE_20251009_3320,stripe,4.99,USD,completed,MERCH_020,2025-10-09 13:15:38.067196,REF_STRIPE_3320,0.44
TXN_STRIPE_20251009_3330,stripe,2.49,USD,completed,MERCH_030,2025-10-09 13:15:38.068065,REF_STRIPE_3330,0.37
TXN_STRIPE_20251009_3333,stripe,4.99,USD,completed,MERCH_033,2025-10-09 13:15:38.068318,REF_STRIPE_3333,0.44
TXN_STRIPE_20251009_3352,stripe,19.99,USD,completed,MERCH_002,2025-10-09 13:15:38.567514,REF_STRIPE_3352,0.88
TXN_STRIPE_20251009_3369,stripe,9.99,USD,completed,MERCH_019,2025-10-09 13:15:38.568870,REF_STRIPE_3369,0.59
TXN_STRIPE_20251009_3377,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:38.569672,REF_STRIPE_3377,0.50
TXN_STRIPE_20251009_3380,stripe,2.49,USD,completed,MERCH_030,2025-10-09 13:15:38.569950,REF_STRIPE_3380,0.37
TXN_STRIPE_20251009_3392,stripe,0.99,USD,completed,MERCH_042,2025-10-09 13:15:38.570958,REF_STRIPE_3392,0.33
TXN_STRIPE_20251009_3393,stripe,59.99,USD,completed,MERCH_043,2025-10-09 13:15:38.571030,REF_STRIPE_3393,2.04
TXN_STRIPE_20251009_3394,stripe,29.99,USD,completed,MERCH_044,2025-10-09 13:15:38.571099,REF_STRIPE_3394,1.17
TXN_STRIPE_20251009_3397,stripe,49.99,USD,completed,MERCH_047,2025-10-09 13:15:38.571401,REF_STRIPE_3397,1.75
TXN_STRIPE_20251009_3409,stripe,69.99,USD,completed,MERCH_009,2025-10-09 13:15:39.067455,REF_STRIPE_3409,2.33
TXN_STRIPE_20251009_3417,stripe,12.99,USD,completed,MERCH_017,2025-10-09 13:15:39.068149,REF_STRIPE_3417,0.68
TXN_STRIPE_20251009_3427,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:39.068851,REF_STRIPE_3427,0.50
TXN_STRIPE_20251009_3436,stripe,19.99,USD,completed,MERCH_036,2025-10-09 13:15:39.069581,REF_STRIPE_3436,0.88
TXN_STRIPE_20251009_3443,stripe,59.99,USD,completed,MERCH_043,2025-10-09 13:15:39.070177,REF_STRIPE_3443,2.04
TXN_STRIPE_20251009_3449,stripe,5.99,USD,completed,MERCH_049,2025-10-09 13:15:39.070612,REF_STRIPE_3449,0.47
TXN_STRIPE_20251009_3453,stripe,14.99,USD,completed,MERCH_003,2025-10-09 13:15:39.494671,REF_STRIPE_3453,0.73
TXN_STRIPE_20251009_3456,stripe,49.99,USD,completed,MERCH_006,2025-10-09 13:15:39.494902,REF_STRIPE_3456,1.75
TXN_STRIPE_20251009_3458,stripe,89.99,USD,completed,MERCH_008,2025-10-09 13:15:39.495051,REF_STRIPE_3458,2.91
TXN_STRIPE_20251009_3470,stripe,4.99,USD,completed,MERCH_020,2025-10-09 13:15:39.496238,REF_STRIPE_3470,0.44
TXN_STRIPE_20251009_3493,stripe,59.99,USD,completed,MERCH_043,2025-10-09 13:15:39.563372,REF_STRIPE_3493,2.04
TXN_STRIPE_20251009_3499,stripe,5.99,USD,completed,MERCH_049,2025-10-09 13:15:39.563872,REF_STRIPE_3499,0.47
TXN_STRIPE_20251009_3500,stripe,9.99,USD,completed,MERCH_050,2025-10-09 13:15:39.563941,REF_STRIPE_3500,0.59
TXN_STRIPE_20251009_3503,stripe,14.99,USD,completed,MERCH_003,2025-10-09 13:15:39.963679,REF_STRIPE_3503,0.73
TXN_STRIPE_20251009_3504,stripe,12.99,USD,completed,MERCH_004,2025-10-09 13:15:39.963815,REF_STRIPE_3504,0.68
TXN_STRIPE_20251009_3516,stripe,1.99,USD,completed,MERCH_016,2025-10-09 13:15:39.964756,REF_STRIPE_3516,0.36
TXN_STRIPE_20251009_3529,stripe,3.99,USD,completed,MERCH_029,2025-10-09 13:15:39.965940,REF_STRIPE_3529,0.42
TXN_STRIPE_20251009_3547,stripe,49.99,USD,completed,MERCH_047,2025-10-09 13:15:39.967239,REF_STRIPE_3547,1.75
TXN_STRIPE_20251009_3555,stripe,8.99,USD,completed,MERCH_005,2025-10-09 13:15:40.365977,REF_STRIPE_3555,0.56
TXN_STRIPE_20251009_3566,stripe,1.99,USD,completed,MERCH_016,2025-10-09 13:15:40.367006,REF_STRIPE_3566,0.36
TXN_STRIPE_20251009_3578,stripe,5.49,USD,completed,MERCH_028,2025-10-09 13:15:40.368069,REF_STRIPE_3578,0.46
TXN_STRIPE_20251009_3580,stripe,2.49,USD,completed,MERCH_030,2025-10-09 13:15:40.368212,REF_STRIPE_3580,0.37
TXN_STRIPE_20251009_3597,stripe,49.99,USD,completed,MERCH_047,2025-10-09 13:15:40.370040,REF_STRIPE_3597,1.75
TXN_STRIPE_20251009_3598,stripe,7.99,USD,completed,MERCH_048,2025-10-09 13:15:40.370112,REF_STRIPE_3598,0.53
TXN_STRIPE_20251009_3603,stripe,14.99,USD,completed,MERCH_003,2025-10-09 13:15:40.782704,REF_STRIPE_3603,0.73
TXN_STRIPE_20251009_3606,stripe,49.99,USD,completed,MERCH_006,2025-10-09 13:15:40.783039,REF_STRIPE_3606,1.75
TXN_STRIPE_20251009_3612,stripe,2499.99,USD,completed,MERCH_012,2025-10-09 13:15:40.783532,REF_STRIPE_3612,72.80
TXN_STRIPE_20251009_3615,stripe,799.99,USD,completed,MERCH_015,2025-10-09 13:15:40.783718,REF_STRIPE_3615,23.50
TXN_STRIPE_20251009_3616,stripe,1.99,USD,completed,MERCH_016,2025-10-09 13:15:40.783781,REF_STRIPE_3616,0.36
TXN_STRIPE_20251009_3621,stripe,1.49,USD,completed,MERCH_021,2025-10-09 13:15:40.784268,REF_STRIPE_3621,0.34
TXN_STRIPE_20251009_3626,stripe,0.99,USD,completed,MERCH_026,2025-10-09 13:15:40.784741,REF_STRIPE_3626,0.33
TXN_STRIPE_20251009_3658,stripe,89.99,USD,completed,MERCH_008,2025-10-09 13:15:41.914171,REF_STRIPE_3658,2.91
TXN_STRIPE_20251009_3668,stripe,8.99,USD,completed,MERCH_018,2025-10-09 13:15:41.915141,REF_STRIPE_3668,0.56
TXN_STRIPE_20251009_3677,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:41.915862,REF_STRIPE_3677,0.50
TXN_STRIPE_20251009_3686,stripe,19.99,USD,completed,MERCH_036,2025-10-09 13:15:41.916577,REF_STRIPE_3686,0.88
TXN_STRIPE_20251009_3700,stripe,9.99,USD,completed,MERCH_050,2025-10-09 13:15:41.917709,REF_STRIPE_3700,0.59
TXN_STRIPE_20251009_3702,stripe,19.99,USD,completed,MERCH_002,2025-10-09 13:15:43.278037,REF_STRIPE_3702,0.88
TXN_STRIPE_20251009_3705,stripe,8.99,USD,completed,MERCH_005,2025-10-09 13:15:43.278258,REF_STRIPE_3705,0.56
TXN_STRIPE_20251009_3708,stripe,89.99,USD,completed,MERCH_008,2025-10-09 13:15:43.278847,REF_STRIPE_3708,2.91
TXN_STRIPE_20251009_3710,stripe,79.99,USD,completed,MERCH_010,2025-10-09 13:15:43.279021,REF_STRIPE_3710,2.62
TXN_STRIPE_20251009_3726,stripe,0.99,USD,completed,MERCH_026,2025-10-09 13:15:43.280528,REF_STRIPE_3726,0.33
TXN_STRIPE_20251009_3727,stripe,6.99,USD,completed,MERCH_027,2025-10-09 13:15:43.280595,REF_STRIPE_3727,0.50
TXN_STRIPE_20251009_3728,stripe,5.49,USD,completed,MERCH_028,2025-10-09 13:15:43.280661,REF_STRIPE_3728,0.46
TXN_STRIPE_20251009_3733,stripe,4.99,USD,completed,MERCH_033,2025-10-09 13:15:43.281036,REF_STRIPE_3733,0.44
TXN_STRIPE_20251009_3739,stripe,1.99,USD,completed,MERCH_039,2025-10-09 13:15:43.351373,REF_STRIPE_3739,0.36
TXN_STRIPE_20251009_3754,stripe,12.99,USD,completed,MERCH_004,2025-10-09 13:15:43.755003,REF_STRIPE_3754,0.68
TXN_STRIPE_20251009_3763,stripe,299.99,USD,completed,MERCH_013,2025-10-09 13:15:43.755727,REF_STRIPE_3763,9.00
TXN_STRIPE_20251009_3772,stripe,10.99,USD,completed,MERCH_022,2025-10-09 13:15:43.756345,REF_STRIPE_3772,0.62
TXN_STRIPE_20251009_3794,stripe,29.99,USD,completed,MERCH_044,2025-10-09 13:15:43.846546,REF_STRIPE_3794,1.17
TXN_STRIPE_20251009_3799,stripe,5.99,USD,completed,MERCH_049,2025-10-09 13:15:43.846879,REF_STRIPE_3799,0.47
TXN_STRIPE_20251009_3801,stripe,9.99,USD,completed,MERCH_001,2025-10-09 13:15:44.164782,REF_STRIPE_3801,0.59
TXN_STRIPE_20251009_3809,stripe,69.99,USD,completed,MERCH_009,2025-10-09 13:15:44.166084,REF_STRIPE_3809,2.33
TXN_STRIPE_20251009_3829,stripe,3.99,USD,completed,MERCH_029,2025-10-09 13:15:44.175635,REF_STRIPE_3829,0.42
TXN_STRIPE_20251009_3851,stripe,9.99,USD,completed,MERCH_001,2025-10-09 13:15:44.556327,REF_STRIPE_3851,0.59
TXN_STRIPE_20251009_3858,stripe,89.99,USD,completed,MERCH_008,2025-10-09 13:15:44.557139,REF_STRIPE_3858,2.91
TXN_STRIPE_20251009_3866,stripe,1.99,USD,completed,MERCH_016,2025-10-09 13:15:44.567888,REF_STRIPE_3866,0.36
TXN_STRIPE_20251009_3874,stripe,14.99,USD,completed,MERCH_024,2025-10-09 13:15:44.568518,REF_STRIPE_3874,0.73
